Episode,Time,StateHash,Action,Reward,OldQ,NewQ,Delta
9,3693.8,145,AmbushHotChoke,-0.59,-0.260,-0.349,-0.0897
9,3707.0,127,AmbushHotChoke,0.02,0.077,0.110,0.0332
9,3711.3,145,AmbushHotChoke,-0.19,-0.349,-0.222,0.1277
9,3714.2,145,AmbushHotChoke,-0.28,-0.222,-0.152,0.0694
9,3718.0,145,HideSpotCheck,0.40,0.335,0.438,0.1023
9,3720.0,145,HideSpotCheck,0.23,0.438,0.494,0.0564
9,3721.8,145,HideSpotCheck,0.23,0.494,0.550,0.0563
9,3726.2,145,AmbushHotChoke,-0.19,-0.152,-0.033,0.1188
9,3730.4,145,HideSpotCheck,0.40,0.550,0.638,0.0879
9,3732.3,145,HideSpotCheck,0.23,0.638,0.689,0.0511
9,3734.3,145,HideSpotCheck,0.23,0.689,0.738,0.0485
9,3736.1,145,HideSpotCheck,0.13,0.738,0.758,0.0199
9,3738.1,145,HideSpotCheck,0.03,0.758,0.745,-0.0126
9,3740.0,145,HideSpotCheck,-0.07,0.745,0.704,-0.0416
9,3741.9,145,HideSpotCheck,-0.77,0.704,0.453,-0.2507
9,3746.9,145,AmbushHotChoke,-0.20,-0.033,0.022,0.0552
9,3750.9,145,HideSpotCheck,0.40,0.453,0.547,0.0947
9,3752.9,145,HideSpotCheck,0.23,0.547,0.600,0.0529
9,3754.7,145,HideSpotCheck,0.23,0.600,0.654,0.0535
9,3770.0,145,AmbushHotChoke,-0.56,0.022,-0.150,-0.1718
9,3815.1,109,Patrol,-0.80,-0.167,-0.337,-0.1709
9,3815.4,145,HideSpotCheck,-0.50,0.654,0.500,-0.1537
9,3815.8,145,HideSpotCheck,-0.50,0.500,0.348,-0.1525
9,3816.1,145,HideSpotCheck,-0.50,0.348,0.196,-0.1518
9,3816.5,145,HideSpotCheck,-0.60,0.196,0.015,-0.1810
9,3816.8,145,HideSpotCheck,-0.70,0.015,-0.185,-0.1993
9,3829.4,145,AmbushHotChoke,-5.00,-0.150,-1.605,-1.4550
10,3830.7,145,AmbushHotChoke,0.01,-1.605,-1.072,0.5331
10,3835.1,144,HideSpotCheck,0.21,0.328,0.369,0.0418
10,3837.1,144,HideSpotCheck,0.23,0.369,0.428,0.0585
10,3839.0,144,HideSpotCheck,0.41,0.428,0.538,0.1100
10,3884.2,144,Patrol,-0.71,-0.512,-0.526,-0.0139
10,3895.9,108,HideSpotCheck,0.13,-0.213,0.139,0.3524
10,3912.7,108,SweepArea,-0.17,1.510,1.199,-0.3118
10,3929.2,108,SweepArea,-0.15,1.199,0.807,-0.3916
10,3945.7,126,SweepArea,-0.31,0.077,0.029,-0.0481
10,3960.8,144,HideSpotCheck,-0.55,0.538,0.285,-0.2533
10,3976.0,144,HideSpotCheck,-0.65,0.285,0.044,-0.2406
10,3992.0,144,SweepArea,-0.31,-0.249,-0.254,-0.0055
10,4003.2,144,HideSpotCheck,0.14,0.044,0.089,0.0449
10,4020.4,144,Patrol,0.83,-0.526,-0.109,0.4174
10,4024.4,144,Patrol,-0.62,-0.109,-0.255,-0.1460
10,4037.2,68,HideSpotCheck,0.12,0.081,0.107,0.0259
10,4082.3,122,Patrol,-0.80,0.086,-0.178,-0.2631
10,4127.5,146,Patrol,-0.80,0.091,-0.174,-0.2650
10,4130.8,144,HideSpotCheck,0.22,0.089,0.152,0.0636
10,4132.7,144,HideSpotCheck,0.23,0.152,0.217,0.0647
10,4177.9,144,Patrol,-0.58,-0.255,-0.350,-0.0950
10,4193.0,122,HeatSweep,-0.50,0.087,-0.076,-0.1633
10,4206.2,146,AmbushHotChoke,0.19,0.035,0.096,0.0609
10,4218.9,122,HideSpotCheck,10.00,0.078,3.054,2.9767
11,4219.4,122,HideSpotCheck,0.62,3.054,2.788,-0.2663
11,4234.5,122,HideSpotCheck,-0.50,2.788,1.831,-0.9568
11,4238.5,144,HideSpotCheck,0.21,0.217,0.269,0.0514
11,4240.4,144,HideSpotCheck,0.13,0.269,0.300,0.0313
11,4242.3,144,HideSpotCheck,0.03,0.300,0.301,0.0011
11,4244.3,144,HideSpotCheck,-0.07,0.301,0.271,-0.0295
12,4289.5,144,Patrol,-0.80,-0.350,-0.478,-0.1277
12,4302.7,144,HideSpotCheck,0.12,0.271,0.267,-0.0045
12,4317.7,144,HideSpotCheck,-0.63,0.267,0.035,-0.2322
12,4332.9,144,HideSpotCheck,-0.65,0.035,-0.158,-0.1923
12,4343.8,144,HideSpotCheck,0.28,-0.158,-0.011,0.1468
12,4354.8,144,HideSpotCheck,-0.06,-0.011,-0.009,0.0019
12,4370.1,144,HideSpotCheck,-0.95,-0.009,-0.278,-0.2695
12,4385.3,126,HideSpotCheck,-1.58,0.067,-0.414,-0.4816
12,4401.1,144,SweepArea,-0.31,-0.254,-0.257,-0.0031
12,4446.1,126,Patrol,-0.68,0.067,-0.156,-0.2223
12,4450.3,144,SweepArea,-0.19,-0.257,-0.214,0.0434
12,4454.8,144,SweepArea,-0.03,-0.214,-0.134,0.0795
12,4459.3,144,SweepArea,-0.19,-0.134,-0.129,0.0056
12,4463.4,144,SweepArea,-0.14,-0.129,-0.108,0.0206
12,4508.5,144,Patrol,-0.92,-0.478,-0.609,-0.1311
12,4523.3,144,SweepArea,-0.30,-0.108,-0.151,-0.0432
12,4539.9,144,SweepArea,-0.32,-0.151,-0.188,-0.0365
12,4556.3,126,SweepArea,-0.09,0.029,0.007,-0.0218
12,4573.4,144,SweepArea,-0.42,-0.188,-0.245,-0.0574
12,4590.1,126,SweepArea,-0.52,0.007,-0.138,-0.1448
12,4606.5,126,SweepArea,-0.46,-0.138,-0.222,-0.0847
12,4651.6,126,Patrol,-0.95,-0.156,-0.391,-0.2357
12,4655.8,144,SweepArea,-0.19,-0.245,-0.205,0.0402
12,4660.1,144,SweepArea,-0.19,-0.205,-0.178,0.0274
12,4665.1,144,SweepArea,-0.05,-0.178,-0.117,0.0610
12,4669.7,144,SweepArea,-0.30,-0.117,-0.147,-0.0302
12,4674.5,144,SweepArea,-0.25,-0.147,-0.154,-0.0073
12,4678.9,144,SweepArea,-0.34,-0.154,-0.187,-0.0330
12,4683.7,144,SweepArea,-1.20,-0.187,-0.467,-0.2801
12,4685.5,144,HideSpotCheck,0.23,-0.278,-0.098,0.1801
12,4690.0,144,SweepArea,-0.04,-0.467,-0.317,0.1503
12,4691.8,144,HideSpotCheck,0.23,-0.098,0.028,0.1261
12,4693.7,144,HideSpotCheck,0.23,0.028,0.115,0.0876
12,4695.8,144,HideSpotCheck,0.23,0.115,0.181,0.0654
12,4697.8,144,HideSpotCheck,0.13,0.181,0.215,0.0337
12,4699.7,144,HideSpotCheck,0.03,0.215,0.218,0.0031
12,4744.8,144,Patrol,-0.89,-0.609,-0.691,-0.0828
12,4762.1,126,SweepArea,0.11,-0.222,-0.095,0.1274
12,4762.4,144,HideSpotCheck,-0.50,0.218,0.067,-0.1510
12,4762.7,144,HideSpotCheck,-0.50,0.067,-0.074,-0.1408
12,4763.0,144,HideSpotCheck,-0.50,-0.074,-0.173,-0.0986
12,4763.3,144,HideSpotCheck,-0.60,-0.173,-0.272,-0.0990
12,4808.4,144,Patrol,-0.80,-0.691,-0.721,-0.0300
12,4812.3,144,HideSpotCheck,0.40,-0.272,-0.045,0.2263
12,4814.2,144,HideSpotCheck,0.23,-0.045,0.064,0.1099
12,4816.0,144,HideSpotCheck,0.23,0.064,0.141,0.0770
12,4818.0,144,HideSpotCheck,0.13,0.141,0.176,0.0350
12,4819.9,144,HideSpotCheck,0.03,0.176,0.181,0.0047
12,4821.9,144,HideSpotCheck,-0.07,0.181,0.155,-0.0266
12,4824.0,144,HideSpotCheck,-0.77,0.155,-0.082,-0.2362
12,4840.7,144,SweepArea,-0.02,-0.317,-0.213,0.1041
12,4869.7,127,Patrol,-0.19,0.045,-0.018,-0.0628
12,4884.7,127,AmbushHotChoke,-0.29,0.110,0.004,-0.1067
12,4901.4,129,SweepArea,-0.32,0.070,-0.034,-0.1044
12,4912.1,129,HideSpotCheck,0.37,0.060,0.169,0.1082
12,4944.2,129,Patrol,0.10,0.010,0.042,0.0321
12,4958.6,123,AmbushHotChoke,-0.29,0.070,-0.031,-0.1017
12,4971.0,147,HideSpotCheck,-5.00,0.052,-1.463,-1.5157
13,4971.5,147,HideSpotCheck,0.42,-1.463,-0.893,0.5705
13,4986.7,147,AmbushHotChoke,-0.50,0.033,-0.114,-0.1470
13,4995.7,126,SweepArea,0.25,-0.095,0.027,0.1223
13,5006.1,74,SweepArea,-0.25,0.100,0.011,-0.0887
13,5016.3,144,HideSpotCheck,0.15,-0.082,0.005,0.0865
13,5026.2,144,HideSpotCheck,0.30,0.005,0.112,0.1075
13,5035.8,144,HideSpotCheck,0.15,0.112,0.145,0.0329
13,5046.1,144,HideSpotCheck,0.05,0.145,0.142,-0.0037
13,5055.9,144,HideSpotCheck,0.10,0.142,0.155,0.0140
13,5084.7,144,Patrol,0.11,-0.721,-0.461,0.2607
13,5107.5,144,SweepArea,-0.16,-0.213,-0.183,0.0295
13,5117.1,144,HideSpotCheck,0.31,0.155,0.230,0.0742
13,5127.2,144,HideSpotCheck,0.15,0.230,0.247,0.0172
13,5137.1,144,HideSpotCheck,0.15,0.247,0.262,0.0154
13,5145.8,144,SweepArea,-0.24,-0.183,-0.149,0.0345
13,5155.7,144,HideSpotCheck,0.30,0.262,0.321,0.0592
13,5165.5,144,HideSpotCheck,0.30,0.321,0.374,0.0529
13,5175.4,144,HideSpotCheck,0.30,0.374,0.420,0.0457
13,5185.4,144,HideSpotCheck,0.05,0.420,0.384,-0.0356
13,5214.6,144,Patrol,-0.19,-0.461,-0.377,0.0842
13,5238.2,145,SweepArea,-0.17,-0.157,-0.157,0.0006
13,5247.2,145,SweepArea,-0.09,-0.157,-0.126,0.0301
13,5256.2,145,SweepArea,-0.24,-0.126,-0.151,-0.0244
13,5271.5,145,SweepArea,-0.10,-0.151,-0.129,0.0215
13,5278.1,145,SweepArea,-0.26,-0.129,-0.159,-0.0291
13,5323.3,145,Patrol,-0.95,-0.461,-0.607,-0.1456
13,5336.7,145,SweepArea,-0.28,-0.159,-0.189,-0.0300
13,5347.2,145,HideSpotCheck,0.63,-0.185,0.072,0.2562
13,5358.1,123,HideSpotCheck,0.49,0.057,0.199,0.1422
13,5368.6,123,HideSpotCheck,0.51,0.199,0.328,0.1283
13,5384.1,123,SweepArea,-0.30,0.001,-0.046,-0.0470
13,5399.1,123,HeatSweep,-0.62,0.022,-0.161,-0.1831
13,5411.8,57,AmbushHotChoke,-0.28,0.078,0.283,0.2053
13,5424.9,159,SweepArea,-0.04,1.984,1.426,-0.5583
13,5435.3,123,HideSpotCheck,0.30,0.328,0.376,0.0483
13,5446.4,123,HideSpotCheck,0.14,0.376,0.369,-0.0068
14,5491.4,123,Patrol,-0.80,0.015,-0.218,-0.2331
14,5493.0,144,SweepArea,-0.17,-0.149,-0.048,0.1010
14,5493.3,144,HideSpotCheck,-0.50,0.384,0.233,-0.1518
14,5493.7,144,HideSpotCheck,-0.50,0.233,0.081,-0.1513
14,5493.9,144,HideSpotCheck,-0.50,0.081,-0.064,-0.1452
14,5495.4,144,SweepArea,-0.16,-0.048,-0.056,-0.0077
14,5496.9,144,SweepArea,-0.16,-0.056,-0.061,-0.0050
14,5498.4,144,SweepArea,0.12,-0.061,0.021,0.0811
14,5499.7,144,SweepArea,-0.26,0.021,-0.037,-0.0575
14,5501.2,144,SweepArea,-0.37,-0.037,-0.108,-0.0710
14,5540.7,144,Patrol,0.03,-0.377,-0.252,0.1251
14,5544.0,144,HideSpotCheck,0.22,-0.064,0.045,0.1094
14,5549.1,144,SweepArea,-0.05,-0.108,-0.068,0.0401
14,5551.1,144,HideSpotCheck,0.23,0.045,0.127,0.0820
14,5596.3,144,Patrol,-0.80,-0.252,-0.414,-0.1621
14,5611.0,126,SweepArea,-0.30,0.027,-0.056,-0.0836
14,5621.2,126,SweepArea,0.10,-0.056,0.013,0.0693
14,5621.5,144,HideSpotCheck,-0.50,0.127,-0.023,-0.1506
14,5621.8,144,HideSpotCheck,-0.50,-0.023,-0.137,-0.1139
14,5623.1,144,SweepArea,-0.16,-0.068,-0.069,-0.0009
14,5643.5,144,SweepArea,-0.03,-0.069,0.028,0.0966
14,5659.5,108,SweepArea,-0.31,0.807,0.485,-0.3220
14,5675.7,144,SweepArea,-0.41,0.028,-0.091,-0.1191
14,5692.2,144,SweepArea,-0.52,-0.091,-0.206,-0.1146
14,5707.5,144,HideSpotCheck,-0.62,-0.137,-0.269,-0.1325
14,5721.8,144,SweepArea,-0.29,-0.206,-0.218,-0.0119
14,5738.5,126,SweepArea,-0.17,0.013,-0.028,-0.0414
14,5754.9,126,SweepArea,-0.31,-0.028,-0.101,-0.0728
14,5771.1,126,SweepArea,-0.26,-0.101,-0.136,-0.0346
14,5786.9,126,SweepArea,-0.36,-0.136,-0.190,-0.0537
14,5803.1,126,SweepArea,-0.61,-0.190,-0.303,-0.1136
14,5819.2,126,SweepArea,-1.16,-0.303,-0.547,-0.2442
14,5864.2,126,Patrol,-0.78,-0.391,-0.506,-0.1151
14,5868.3,144,SweepArea,-0.19,-0.218,-0.186,0.0322
14,5872.6,144,SweepArea,-0.19,-0.186,-0.164,0.0215
14,5896.1,144,SweepArea,-0.15,-0.164,-0.116,0.0481
14,5912.4,108,SweepArea,-0.41,0.485,0.228,-0.2566
14,5922.8,144,HideSpotCheck,0.38,-0.269,-0.057,0.2127
14,5923.4,144,HideSpotCheck,1.00,-0.057,0.287,0.3439
14,5926.3,144,HideSpotCheck,1.12,0.287,0.558,0.2712
14,5926.6,144,HideSpotCheck,0.86,0.558,0.669,0.1105
14,5926.9,144,HideSpotCheck,0.76,0.669,0.715,0.0461
14,5927.3,144,HideSpotCheck,0.66,0.715,0.716,0.0010
14,5927.6,144,HideSpotCheck,-0.05,0.716,0.505,-0.2106
14,5928.0,144,HideSpotCheck,-0.30,0.505,0.281,-0.2239
14,5928.3,144,HideSpotCheck,-0.55,0.281,0.048,-0.2330
14,5928.6,144,HideSpotCheck,-0.81,0.048,-0.191,-0.2394
14,5928.9,144,HideSpotCheck,-1.06,-0.191,-0.435,-0.2438
14,5929.3,144,HideSpotCheck,-1.31,-0.435,-0.682,-0.2470
14,5929.6,144,HideSpotCheck,-1.57,-0.682,-0.931,-0.2492
14,5929.9,144,HideSpotCheck,-1.82,-0.931,-1.182,-0.2507
14,5930.2,144,HideSpotCheck,-2.07,-1.182,-1.433,-0.2517
14,5930.6,144,HideSpotCheck,-2.33,-1.433,-1.686,-0.2524
14,5931.0,144,HideSpotCheck,-2.58,-1.686,-1.939,-0.2532
14,5931.4,144,HideSpotCheck,-2.84,-1.939,-2.193,-0.2538
14,5931.7,144,HideSpotCheck,-3.09,-2.193,-2.447,-0.2540
14,5932.1,144,HideSpotCheck,-3.34,-2.447,-2.701,-0.2542
14,5932.5,144,HideSpotCheck,-3.40,-2.701,-2.895,-0.1944
14,5932.9,144,HideSpotCheck,-3.65,-2.895,-3.108,-0.2125
14,5933.2,144,HideSpotCheck,-3.90,-3.108,-3.333,-0.2251
14,5933.6,144,HideSpotCheck,-4.16,-3.333,-3.567,-0.2339
14,5934.1,144,HideSpotCheck,-4.41,-3.567,-3.807,-0.2406
14,5934.5,144,HideSpotCheck,-4.67,-3.807,-4.052,-0.2450
14,5934.9,144,HideSpotCheck,-4.92,-4.052,-4.300,-0.2479
14,5935.3,144,HideSpotCheck,-5.18,-4.300,-4.550,-0.2500
14,5935.7,144,HideSpotCheck,-5.43,-4.550,-4.802,-0.2515
14,5936.1,144,HideSpotCheck,-5.68,-4.802,-5.054,-0.2525
14,5936.5,144,HideSpotCheck,-5.94,-5.054,-5.307,-0.2532
14,5937.0,144,HideSpotCheck,-6.19,-5.307,-5.561,-0.2540
14,5937.4,144,HideSpotCheck,-6.45,-5.561,-5.816,-0.2543
14,5938.9,144,HideSpotCheck,-6.71,-5.816,-6.074,-0.2584
14,5939.3,144,HideSpotCheck,10.00,-6.074,-1.252,4.8222
15,5939.3,144,HideSpotCheck,-0.32,-1.252,-0.896,0.3555
15,5939.7,120,Patrol,1.20,0.579,0.789,0.2094
15,5940.2,120,Patrol,1.20,0.789,0.935,0.1461
15,5940.6,120,Patrol,1.19,0.935,1.033,0.0981
15,5941.0,120,Patrol,-0.47,1.033,0.611,-0.4222
15,5949.1,90,InvestigateLastHeard,-0.23,0.101,0.021,-0.0798
15,5949.3,126,HideSpotCheck,-0.50,-0.414,-0.411,0.0034
15,5949.6,126,HideSpotCheck,-0.50,-0.411,-0.408,0.0024
15,5949.9,126,HideSpotCheck,-0.50,-0.408,-0.407,0.0017
15,5950.1,126,HideSpotCheck,-0.60,-0.407,-0.435,-0.0288
15,5950.4,126,HideSpotCheck,-0.70,-0.435,-0.486,-0.0502
15,5950.7,126,HideSpotCheck,-0.80,-0.486,-0.551,-0.0651
15,5968.5,126,SweepArea,-0.03,-0.547,-0.380,0.1678
15,5984.8,144,SweepArea,-0.31,-0.116,-0.162,-0.0462
15,5988.1,144,SweepArea,0.97,-0.162,0.198,0.3602
15,5993.7,144,SweepArea,-0.64,0.198,-0.037,-0.2351
15,5997.4,82,HeatSweep,10.00,0.086,3.062,2.9757
16,6001.3,82,HeatSweep,0.07,3.062,2.180,-0.8814
16,6014.5,90,HideSpotCheck,0.12,0.057,0.090,0.0335
16,6030.9,144,SweepArea,-0.31,-0.037,-0.107,-0.0702
16,6046.9,126,SweepArea,-0.31,-0.380,-0.346,0.0339
16,6062.9,126,SweepArea,-0.16,-0.346,-0.277,0.0685
16,6071.4,126,HideSpotCheck,0.37,-0.551,-0.255,0.2958
16,6071.9,126,HideSpotCheck,1.00,-0.255,0.147,0.4017
16,6072.2,126,HideSpotCheck,1.00,0.147,0.429,0.2826
16,6075.0,126,HideSpotCheck,1.01,0.429,0.627,0.1979
16,6075.5,126,HideSpotCheck,0.76,0.627,0.686,0.0589
16,6075.9,126,HideSpotCheck,0.66,0.686,0.696,0.0095
16,6076.3,126,HideSpotCheck,-0.05,0.696,0.491,-0.2048
16,6076.6,126,HideSpotCheck,-0.30,0.491,0.271,-0.2197
16,6076.9,126,HideSpotCheck,-0.56,0.271,0.041,-0.2300
16,6077.2,126,HideSpotCheck,-0.81,0.041,-0.196,-0.2372
16,6077.5,126,HideSpotCheck,-1.06,-0.196,-0.438,-0.2422
16,6077.8,126,HideSpotCheck,-1.31,-0.438,-0.684,-0.2457
16,6078.1,126,HideSpotCheck,-1.57,-0.684,-0.932,-0.2481
16,6078.4,126,HideSpotCheck,-1.82,-0.932,-1.182,-0.2498
16,6078.8,126,HideSpotCheck,-2.07,-1.182,-1.433,-0.2512
16,6079.0,126,HideSpotCheck,-2.33,-1.433,-1.685,-0.2520
16,6079.3,126,HideSpotCheck,-2.58,-1.685,-1.937,-0.2525
16,6079.6,126,HideSpotCheck,-2.83,-1.937,-2.190,-0.2529
16,6080.0,126,HideSpotCheck,-3.09,-2.190,-2.444,-0.2534
16,6080.3,126,HideSpotCheck,-3.34,-2.444,-2.697,-0.2535
16,6080.6,126,HideSpotCheck,-3.59,-2.697,-2.951,-0.2536
16,6080.9,126,HideSpotCheck,-3.84,-2.951,-3.205,-0.2536
16,6081.2,126,HideSpotCheck,-4.10,-3.205,-3.458,-0.2537
16,6081.5,126,HideSpotCheck,-4.15,-3.458,-3.652,-0.1937
16,6081.9,126,HideSpotCheck,-4.40,-3.652,-3.864,-0.2119
16,6082.1,126,HideSpotCheck,-4.66,-3.864,-4.088,-0.2244
16,6082.5,126,HideSpotCheck,-4.91,-4.088,-4.321,-0.2332
16,6082.8,126,HideSpotCheck,-5.16,-4.321,-4.561,-0.2394
16,6083.1,126,HideSpotCheck,-5.42,-4.561,-4.804,-0.2437
16,6083.4,126,HideSpotCheck,-5.67,-4.804,-5.051,-0.2466
16,6083.6,126,HideSpotCheck,-5.92,-5.051,-5.300,-0.2487
16,6084.0,126,HideSpotCheck,-6.18,-5.300,-5.550,-0.2503
16,6084.3,126,HideSpotCheck,-6.43,-5.550,-5.801,-0.2513
16,6084.6,126,HideSpotCheck,-6.68,-5.801,-6.053,-0.2521
16,6085.0,126,HideSpotCheck,-6.94,-6.053,-6.306,-0.2528
16,6085.3,126,HideSpotCheck,-7.19,-6.306,-6.559,-0.2533
16,6085.6,126,HideSpotCheck,-7.44,-6.559,-6.813,-0.2534
16,6086.0,126,HideSpotCheck,-7.70,-6.813,-7.067,-0.2538
16,6086.4,126,HideSpotCheck,-7.95,-7.067,-7.321,-0.2539
16,6086.7,126,HideSpotCheck,-8.20,-7.321,-7.575,-0.2539
16,6087.1,126,HideSpotCheck,-8.46,-7.575,-7.828,-0.2540
16,6087.4,126,HideSpotCheck,-8.71,-7.828,-8.082,-0.2539
16,6087.7,126,HideSpotCheck,-8.96,-8.082,-8.336,-0.2538
16,6088.1,126,HideSpotCheck,10.00,-8.336,-2.835,5.5011
17,6088.1,126,HideSpotCheck,-0.32,-2.835,-2.002,0.8333
17,6088.6,120,Patrol,1.20,0.611,0.811,0.2000
17,6088.9,120,Patrol,1.20,0.811,0.950,0.1396
17,6089.2,120,Patrol,1.19,0.950,1.044,0.0940
17,6089.6,120,Patrol,-0.46,1.044,0.616,-0.4277
17,6090.0,90,HideSpotCheck,-0.50,0.090,-0.060,-0.1505
17,6091.3,90,SweepArea,-0.16,0.026,-0.010,-0.0364
17,6106.5,90,InvestigateLastHeard,-0.50,0.021,-0.122,-0.1432
17,6121.5,144,SweepArea,-0.30,-0.107,-0.151,-0.0441
17,6138.0,144,SweepArea,-0.32,-0.151,-0.188,-0.0365
17,6147.4,144,SweepArea,0.91,-0.188,0.156,0.3440
17,6150.2,144,SweepArea,-0.65,0.156,-0.071,-0.2275
17,6152.9,66,AmbushHotChoke,-0.18,0.092,0.035,-0.0567
17,6198.2,66,Patrol,-0.80,0.087,-0.177,-0.2640
17,6207.8,144,SweepArea,0.11,-0.071,-0.001,0.0707
17,6209.9,102,HideSpotCheck,0.23,0.085,0.152,0.0667
17,6211.9,156,HideSpotCheck,0.23,0.084,0.151,0.0672
17,6213.7,156,HideSpotCheck,0.23,0.151,0.217,0.0654
17,6223.4,156,HeatSweep,0.05,0.001,0.034,0.0325
17,6223.7,148,HideSpotCheck,-0.50,0.067,-0.076,-0.1428
17,6234.9,148,SweepArea,-0.26,0.056,-0.003,-0.0590
17,6236.9,156,HideSpotCheck,0.39,0.217,0.326,0.1095
17,6282.1,156,Patrol,-0.93,0.086,-0.215,-0.3015
17,6299.4,144,SweepArea,-0.02,-0.001,0.005,0.0057
17,6316.2,144,SweepArea,-0.02,0.005,0.009,0.0045
17,6325.5,130,SweepArea,-0.24,0.091,0.008,-0.0832
17,6335.1,130,HideSpotCheck,0.31,0.080,0.164,0.0843
17,6344.9,130,HideSpotCheck,0.30,0.164,0.236,0.0717
18,6374.6,130,Patrol,0.10,0.066,0.084,0.0172
18,6397.5,144,SweepArea,-0.03,0.009,0.006,-0.0031
18,6406.4,144,SweepArea,-0.09,0.006,-0.003,-0.0089
18,6415.1,144,SweepArea,-0.09,-0.003,-0.009,-0.0061
18,6436.6,144,SweepArea,10.00,-0.009,2.995,3.0032
19,6440.4,144,SweepArea,-0.60,2.995,1.921,-1.0734
19,6442.1,90,SweepArea,0.98,-0.010,0.312,0.3218
19,6444.7,90,SweepArea,10.00,0.312,3.235,2.9233
20,6444.7,90,SweepArea,-0.39,3.235,2.295,-0.9395
20,6489.9,120,Patrol,-0.80,0.616,0.248,-0.3689
20,6535.2,144,Patrol,-0.95,-0.414,-0.519,-0.1052
20,6543.6,144,SweepArea,0.07,1.921,1.738,-0.1833
20,6560.3,144,SweepArea,-0.02,1.738,1.434,-0.3040
20,6569.0,144,SweepArea,-0.24,1.434,1.208,-0.2259
20,6578.0,144,SweepArea,-0.34,1.208,0.972,-0.2363
20,6586.9,144,SweepArea,-0.44,0.972,0.733,-0.2388
20,6615.8,144,Patrol,0.21,-0.519,-0.249,0.2695
20,6638.9,144,SweepArea,-0.10,0.733,0.490,-0.2426
20,6648.5,145,HideSpotCheck,0.31,0.072,0.155,0.0836
20,6658.6,145,HideSpotCheck,0.15,0.155,0.181,0.0261
20,6668.6,145,HideSpotCheck,0.15,0.181,0.204,0.0228
20,6678.9,145,HideSpotCheck,0.20,0.204,0.239,0.0348
20,6689.4,145,HideSpotCheck,0.09,0.239,0.237,-0.0014
20,6699.6,145,HideSpotCheck,0.00,0.237,0.208,-0.0296
20,6710.4,145,HideSpotCheck,-0.71,0.208,-0.031,-0.2389
20,6720.6,145,HideSpotCheck,-1.10,-0.031,-0.343,-0.3120
20,6731.0,145,SweepArea,-0.09,-0.189,-0.149,0.0400
20,6740.9,145,HideSpotCheck,0.15,-0.343,-0.186,0.1575
20,6749.4,145,SweepArea,-0.24,-0.149,-0.165,-0.0161
20,6759.7,145,SweepArea,-0.07,-0.165,-0.130,0.0343
20,6774.8,109,AmbushHotChoke,-0.50,0.028,-0.124,-0.1513
20,6790.5,145,SweepArea,-0.31,-0.130,-0.177,-0.0463
20,6835.6,145,Patrol,-0.80,-0.607,-0.664,-0.0568
20,6837.3,145,SweepArea,-0.17,-0.177,-0.159,0.0173
20,6838.6,145,SweepArea,-5.00,-0.159,-1.612,-1.4522
21,6862.4,145,SweepArea,-0.60,-1.612,-1.268,0.3436
21,6863.9,144,SweepArea,-0.16,0.490,0.430,-0.0601
21,6865.3,144,SweepArea,-0.16,0.430,0.372,-0.0580
21,6866.7,144,SweepArea,-0.26,0.372,0.285,-0.0876
21,6868.1,144,SweepArea,-0.36,0.285,0.169,-0.1151
21,6869.7,144,SweepArea,-0.47,0.169,0.026,-0.1435
21,6870.0,144,HideSpotCheck,-0.50,-0.896,-0.748,0.1481
21,6871.4,144,SweepArea,-0.16,0.026,-0.003,-0.0294
21,6872.9,144,SweepArea,-0.16,-0.003,-0.024,-0.0210
21,6874.2,144,SweepArea,-0.16,-0.024,-0.039,-0.0141
22,6899.1,144,Patrol,0.90,-0.249,0.100,0.3495
22,6899.7,144,Patrol,0.75,0.100,0.301,0.2013
22,6900.0,144,Patrol,-0.71,0.301,0.182,-0.1193
22,6922.8,90,SweepArea,-0.08,2.295,1.592,-0.7028
22,6932.7,126,HideSpotCheck,0.43,-2.002,-1.240,0.7619
22,6961.9,144,Patrol,-0.19,0.182,0.076,-0.1057
22,6962.2,126,HideSpotCheck,-0.50,-1.240,-0.989,0.2511
22,6985.2,126,SweepArea,-0.21,-0.277,-0.249,0.0287
22,6993.8,126,SweepArea,-0.08,-0.249,-0.180,0.0683
22,7002.4,126,SweepArea,-0.08,-0.180,-0.133,0.0477
22,7011.6,126,SweepArea,-0.19,-0.133,-0.131,0.0012
22,7020.7,126,SweepArea,-0.44,-0.131,-0.206,-0.0743
22,7029.7,126,SweepArea,-0.39,-0.206,-0.242,-0.0364
22,7038.9,126,SweepArea,-1.24,-0.242,-0.524,-0.2815
22,7054.1,126,Patrol,0.90,-0.506,-0.070,0.4364
22,7058.1,126,Patrol,-0.59,-0.070,-0.216,-0.1456
22,7077.5,87,SweepArea,-0.34,0.094,-0.032,-0.1260
22,7087.3,145,HideSpotCheck,0.35,-0.186,-0.016,0.1697
22,7094.1,145,HideSpotCheck,0.18,-0.016,0.054,0.0701
22,7101.3,145,SweepArea,-0.02,-1.268,-0.882,0.3855
22,7110.1,145,SweepArea,-0.24,-0.882,-0.679,0.2039
22,7119.8,145,HideSpotCheck,0.30,0.054,0.139,0.0849
22,7126.8,145,HideSpotCheck,0.18,0.139,0.180,0.0414
22,7133.7,145,HideSpotCheck,0.39,0.180,0.280,0.0996
22,7142.5,145,SweepArea,-0.24,-0.679,-0.493,0.1858
